Timestamp|Replay Lag (microseconds)
2021-09-27 04:11:42.317983+00|27964319
2021-09-27 04:11:43.37199+00|28277408
2021-09-27 04:11:44.434313+00|28618835
2021-09-27 04:11:45.494206+00|29118529
2021-09-27 04:11:46.559611+00|29728872
2021-09-27 04:11:47.624221+00|29759759
2021-09-27 04:11:48.689842+00|29473436
2021-09-27 04:11:49.75597+00|29199704
2021-09-27 04:11:50.823805+00|29528426
2021-09-27 04:11:51.888121+00|30197032
2021-09-27 04:11:52.952096+00|31117679
2021-09-27 04:11:54.018078+00|31636123
2021-09-27 04:11:55.079196+00|32611857
2021-09-27 04:11:56.145786+00|33584553
2021-09-27 04:11:57.207031+00|35183852
2021-09-27 04:11:58.272353+00|36236488
2021-09-27 04:11:59.340784+00|37259847
2021-09-27 04:12:00.406306+00|38276245
2021-09-27 04:12:01.47296+00|39338263
2021-09-27 04:12:02.53712+00|40290362
2021-09-27 04:12:03.604638+00|41181458
2021-09-27 04:12:04.670885+00|41723866
2021-09-27 04:12:05.738825+00|42746153
2021-09-27 04:12:06.79635+00|43749681
2021-09-27 04:12:07.866648+00|44739972
2021-09-27 04:12:08.933553+00|45792591
2021-09-27 04:12:09.995602+00|46823919
2021-09-27 04:12:11.062392+00|48003991
2021-09-27 04:12:12.126422+00|48003991
2021-09-27 04:12:13.192871+00|49823034
2021-09-27 04:12:14.250052+00|50768868
2021-09-27 04:12:15.315235+00|51732089
2021-09-27 04:12:16.382333+00|52740567
2021-09-27 04:12:17.448936+00|53378487
2021-09-27 04:12:18.51506+00|54482831
2021-09-27 04:12:19.583767+00|55459942
2021-09-27 04:12:20.64979+00|56503474
2021-09-27 04:12:21.714083+00|57467382
2021-09-27 04:12:22.777681+00|58574169
2021-09-27 04:12:23.842878+00|59513186
2021-09-27 04:12:24.909264+00|193635
2021-09-27 04:12:25.97567+00|1429685
2021-09-27 04:12:27.043008+00|2375043
2021-09-27 04:12:28.109598+00|3314928
2021-09-27 04:12:29.174827+00|4262904
2021-09-27 04:12:30.238994+00|5209466
2021-09-27 04:12:31.302706+00|6189380
2021-09-27 04:12:32.368375+00|7216291
2021-09-27 04:12:33.432626+00|8205947
2021-09-27 04:12:34.50453+00|9198738
2021-09-27 04:12:35.573684+00|10179818
2021-09-27 04:12:36.645983+00|11092808
2021-09-27 04:12:37.72258+00|12044203
2021-09-27 04:12:38.792588+00|12991957
2021-09-27 04:12:39.870167+00|13869959
2021-09-27 04:12:40.946058+00|14832318
2021-09-27 04:12:42.019361+00|15741617
2021-09-27 04:12:43.078998+00|16692513
2021-09-27 04:12:44.135822+00|17624515
2021-09-27 04:12:45.195683+00|18493858
2021-09-27 04:12:46.261031+00|19538618
