Timestamp|Replay Lag (microseconds)
2021-09-13 21:47:26.267994+00|3183
2021-09-13 21:47:27.315949+00|395642
2021-09-13 21:47:28.353254+00|1141803
2021-09-13 21:47:29.390012+00|1679541
2021-09-13 21:47:30.425877+00|1679541
2021-09-13 21:47:31.465326+00|1679541
2021-09-13 21:47:32.508263+00|1679541
2021-09-13 21:47:33.567444+00|1679541
2021-09-13 21:47:34.60415+00|1679541
2021-09-13 21:47:35.64314+00|7744695
2021-09-13 21:47:36.680648+00|7744695
2021-09-13 21:47:37.716868+00|7744695
2021-09-13 21:47:38.75486+00|10479776
2021-09-13 21:47:39.792084+00|10942934
2021-09-13 21:47:40.827923+00|10942934
2021-09-13 21:47:41.863954+00|12826507
2021-09-13 21:47:42.902867+00|12826507
2021-09-13 21:47:43.938662+00|12826507
2021-09-13 21:47:44.974398+00|12826507
2021-09-13 21:47:46.010919+00|17217555
2021-09-13 21:47:47.053388+00|17217555
2021-09-13 21:47:48.090833+00|17217555
2021-09-13 21:47:49.128372+00|17217555
2021-09-13 21:47:50.167029+00|20689158
2021-09-13 21:47:51.203633+00|20689158
2021-09-13 21:47:52.236327+00|20689158
2021-09-13 21:47:53.272743+00|23513549
2021-09-13 21:47:54.30675+00|23513549
2021-09-13 21:47:55.343876+00|23513549
2021-09-13 21:47:56.3843+00|23513549
2021-09-13 21:47:57.421526+00|23513549
2021-09-13 21:47:58.460207+00|27970569
2021-09-13 21:47:59.500684+00|27970569
2021-09-13 21:48:00.542304+00|27970569
2021-09-13 21:48:01.581345+00|27970569
2021-09-13 21:48:02.620385+00|31810045
2021-09-13 21:48:03.656483+00|31810045
2021-09-13 21:48:04.697207+00|31810045
2021-09-13 21:48:05.734556+00|34724877
2021-09-13 21:48:06.769774+00|34724877
2021-09-13 21:48:07.810434+00|34724877
2021-09-13 21:48:08.851306+00|37568575
2021-09-13 21:48:09.89495+00|37568575
2021-09-13 21:48:10.940129+00|37568575
2021-09-13 21:48:11.980307+00|40398626
2021-09-13 21:48:13.096518+00|40398626
2021-09-13 21:48:14.139148+00|40398626
2021-09-13 21:48:15.183354+00|40398626
2021-09-13 21:48:16.226251+00|44064365
2021-09-13 21:48:17.262026+00|44064365
2021-09-13 21:48:18.301331+00|44064365
2021-09-13 21:48:19.342916+00|46799602
2021-09-13 21:48:20.384218+00|46799602
2021-09-13 21:48:21.428653+00|46799602
2021-09-13 21:48:22.471742+00|50151786
2021-09-13 21:48:23.523424+00|50151786
2021-09-13 21:48:24.609603+00|50151786
2021-09-13 21:48:25.656113+00|53358107
2021-09-13 21:48:26.696785+00|53358107
2021-09-13 21:48:28.053065+00|53358107
2021-09-13 21:48:29.089908+00|53358107
