Timestamp|Replay Lag (microseconds)
2021-09-13 19:31:19.1523+00|35563
2021-09-13 19:31:20.198562+00|364289
2021-09-13 19:31:21.27182+00|1423582
2021-09-13 19:31:22.308093+00|1694325
2021-09-13 19:31:23.348494+00|1694325
2021-09-13 19:31:24.387827+00|1694325
2021-09-13 19:31:25.424037+00|4391184
2021-09-13 19:31:26.461737+00|4391184
2021-09-13 19:31:27.497981+00|6642300
2021-09-13 19:31:28.537911+00|6642300
2021-09-13 19:31:29.574071+00|6642300
2021-09-13 19:31:30.6121+00|6642300
2021-09-13 19:31:31.667775+00|9365848
2021-09-13 19:31:32.751986+00|9365848
2021-09-13 19:31:33.799153+00|9365848
2021-09-13 19:31:34.839428+00|9365848
2021-09-13 19:31:35.907707+00|13874322
2021-09-13 19:31:36.941982+00|13874322
2021-09-13 19:31:37.97871+00|13874322
2021-09-13 19:31:39.017814+00|16129594
2021-09-13 19:31:40.058473+00|16129594
2021-09-13 19:31:41.102092+00|16129594
2021-09-13 19:31:42.142767+00|16129594
2021-09-13 19:31:43.192307+00|20222388
2021-09-13 19:31:44.229607+00|20222388
2021-09-13 19:31:45.274068+00|20222388
2021-09-13 19:31:46.308961+00|20222388
2021-09-13 19:31:47.345516+00|23153711
2021-09-13 19:31:48.384179+00|23153711
2021-09-13 19:31:49.421241+00|23153711
2021-09-13 19:31:50.461264+00|26501554
2021-09-13 19:31:51.502326+00|26501554
2021-09-13 19:31:52.538202+00|26501554
2021-09-13 19:31:53.579462+00|29197592
2021-09-13 19:31:54.652565+00|29197592
2021-09-13 19:31:55.68641+00|31651391
2021-09-13 19:31:56.723105+00|31651391
2021-09-13 19:31:57.75769+00|31651391
2021-09-13 19:31:58.796467+00|33555838
2021-09-13 19:31:59.833624+00|33555838
2021-09-13 19:32:00.982795+00|35472083
2021-09-13 19:32:02.021955+00|35472083
2021-09-13 19:32:03.066851+00|35472083
2021-09-13 19:32:04.117366+00|38507460
2021-09-13 19:32:05.164905+00|38507460
2021-09-13 19:32:06.204888+00|38507460
2021-09-13 19:32:07.249973+00|41024712
2021-09-13 19:32:08.348884+00|41024712
2021-09-13 19:32:09.39361+00|43605732
2021-09-13 19:32:10.434741+00|43605732
2021-09-13 19:32:11.478831+00|43605732
2021-09-13 19:32:12.520112+00|46280794
2021-09-13 19:32:13.564314+00|46280794
2021-09-13 19:32:14.607624+00|46280794
2021-09-13 19:32:15.649849+00|48655733
2021-09-13 19:32:16.691624+00|48655733
2021-09-13 19:32:17.731864+00|50967287
2021-09-13 19:32:18.858746+00|50967287
2021-09-13 19:32:19.900811+00|50967287
2021-09-13 19:32:20.941385+00|53596854
2021-09-13 19:32:21.984422+00|53596854
